@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
401.26,393.03,4.8313,0.8464,818.26,796.73,0.04515,0.044917,62,1
524.89,516.66,4.9737,0.704,839.79,818.26,0.04435,0.044117,52,1
618.09,609.86,4.9053,0.77239,861.33,839.79,0.053875,0.053642,159,1
675.09,666.86,4.4197,1.258,861.33,839.79,0.092969,0.092736,52,1
874.88,866.65,4.6168,1.0609,882.86,861.33,0.10815,0.10792,48,1
1055.4,1047.1,4.6191,1.0586,925.93,904.39,0.12785,0.12762,45,1
1279.5,1271.3,4.9587,0.719,968.99,947.46,0.092715,0.092482,42,1
1588,1579.8,4.8418,0.83591,1012.1,990.53,0.092455,0.092222,37,1
1622.3,1614.1,4.6115,1.0663,1033.6,1012.1,0.10563,0.10539,34,1
1421.1,1412.8,4.4988,1.1789,1055.1,1033.6,0.1125,0.11227,33,1
1424,1415.8,4.3914,1.2863,1055.1,1033.6,0.10786,0.10762,32,1
1879,1870.8,4.684,0.99367,1055.1,1033.6,0.09186,0.091627,33,1
2431.5,2423.3,4.6114,1.0663,1033.6,1012.1,0.12769,0.12746,35,1
2452.2,2444,4.4613,1.2164,990.53,968.99,0.13471,0.13448,38,1
2037.1,2028.9,4.4525,1.2253,968.99,947.46,0.12556,0.12533,39,1
1634.9,1626.6,4.4548,1.2229,968.99,947.46,0.11243,0.11219,41,1
1679.2,1670.9,4.5152,1.1625,947.46,925.93,0.10987,0.10964,43,1
1676.3,1668.1,4.9209,0.75676,882.86,861.33,0.052415,0.052182,44,1
1564,1555.8,5.035,0.64273,1141.3,1119.7,0.038848,0.038614,23,1
1205.1,1196.9,4.9733,0.7044,732.13,710.6,0.050943,0.050709,72,1
373.44,365.21,4.8426,0.83507,646,624.46,0.025711,0.025478,15,1
15.394,7.1634,4.6087,1.069,516.8,495.26,0.024409,0.024176,37,1
49.384,41.153,5.0358,0.64187,689.06,667.53,0.0056166,0.0053833,73,0
76.013,67.782,5.5043,0.17338,710.6,689.06,0.0059627,0.0057294,105,0
87.24,79.01,5.4933,0.18443,581.4,559.86,0.012963,0.01273,24,0
80.719,72.489,5.5696,0.10809,602.93,581.4,0.0086549,0.0084216,34,0
67.767,59.537,5.6224,0.055349,21.533,0,0.0052269,0.0049936,93,0
59.451,51.221,5.6329,0.044782,21.533,0,0.0029787,0.0027454,87,0
51.491,43.26,5.6454,0.032261,21.533,0,0.003384,0.0031507,105,0
49.249,41.018,5.6612,0.016479,21.533,0,0.0028933,0.00266,31,0
44.468,36.238,5.6439,0.033815,21.533,0,0.0030196,0.0027863,60,0
37.139,28.908,5.663,0.014753,21.533,0,0.0024042,0.0021709,84,0
30.839,22.609,5.6083,0.069393,21.533,0,0.0018322,0.0015989,39,0
21.427,13.197,5.4139,0.26383,107.67,86.133,0.00062896,0.00039567,68,0
12.939,4.7082,5.5024,0.17533,86.133,64.6,0.00028819,5.4898e-05,36,0
10.368,2.1379,5.1192,0.55855,21.533,0,0.00029966,6.6362e-05,145,0
8.7895,0.55919,5.2774,0.40035,21.533,0,0.0002747,4.1411e-05,139,0
22.279,14.048,5.6241,0.053645,21.533,0,0.00083911,0.00060582,42,0
30.477,22.247,5.5724,0.10532,107.67,86.133,0.001551,0.0013177,70,0
13.155,4.9242,5.5495,0.12821,21.533,0,0.00059008,0.00035679,84,0
8.4411,0.21076,5.2887,0.38896,21.533,0,0.00014587,0,153,0
25.878,17.647,5.6556,0.022131,21.533,0,0.00026127,0.0001154,130,0
26.12,17.89,5.2652,0.41251,882.86,861.33,0.027351,0.027205,51,0
391.33,383.1,5.0779,0.5998,882.86,861.33,0.090359,0.090213,48,1
477.95,469.72,5.1159,0.56177,904.39,882.86,0.097896,0.09775,46,1
621.75,613.52,4.9851,0.69257,947.46,925.93,0.10049,0.10034,43,1
717.01,708.77,4.424,1.2537,968.99,947.46,0.12622,0.12607,41,1
740.29,732.06,4.381,1.2967,968.99,947.46,0.11736,0.11721,40,1
831.21,822.98,4.5587,1.119,947.46,925.93,0.12599,0.12584,41,1
993.42,985.19,4.4713,1.2064,947.46,925.93,0.14264,0.14249,42,1
1026.2,1018,4.4265,1.2512,947.46,925.93,0.1453,0.14516,43,1
993.8,985.57,4.412,1.2657,925.93,904.39,0.14102,0.14087,44,1
1023.9,1015.6,4.3309,1.3468,925.93,904.39,0.14425,0.1441,46,1
967.91,959.68,4.3442,1.3335,904.39,882.86,0.14066,0.14052,47,1
1293.6,1285.4,5.0187,0.65898,904.39,882.86,0.14282,0.14267,48,1
1644.7,1636.5,4.4817,1.196,2627.1,2605.5,0.18025,0.18011,48,1
1843.5,1835.3,4.5229,1.1548,2605.5,2584,0.19589,0.19575,50,1
1397.3,1389.1,4.899,0.77873,1292,1270.5,0.196,0.19585,51,1
1662.9,1654.7,5.307,0.37071,2928.5,2907,0.078706,0.07856,159,1
2050.4,2042.2,5.273,0.4047,3122.3,3100.8,0.059481,0.059335,46,1
2282.1,2273.9,5.3923,0.28544,3036.2,3014.6,0.059679,0.059533,163,1
2499.4,2491.2,5.4025,0.2752,3036.2,3014.6,0.065378,0.065232,51,1
2752.3,2744,5.213,0.46471,3036.2,3014.6,0.095131,0.094985,49,1
3468.7,3460.4,5.1989,0.47885,2691.7,2670.1,0.11297,0.11282,46,1
3410.6,3402.4,5.182,0.49567,2799.3,2777.8,0.092871,0.092725,44,1
3435.9,3427.7,5.0854,0.59226,2993.1,2971.6,0.096524,0.096378,36,1
4362.8,4354.5,5.1745,0.50319,3057.7,3036.2,0.090355,0.090209,32,1
3484.7,3476.5,5.0666,0.61106,3273,3251.5,0.13179,0.13165,27,1
2724.5,2716.2,4.9523,0.72541,1701.1,1679.6,0.15954,0.15939,25,1
2501.9,2493.7,4.7448,0.93292,1722.7,1701.1,0.18019,0.18005,25,1
2816.1,2807.8,4.907,0.77069,1701.1,1679.6,0.14239,0.14225,104,1
3143.9,3135.6,4.7709,0.90682,1679.6,1658.1,0.13967,0.13952,106,1
3119.3,3111.1,4.6365,1.0412,1679.6,1658.1,0.17053,0.17038,27,1
3114.3,3106.1,4.7291,0.9486,1658.1,1636.5,0.14563,0.14548,28,1
3529.5,3521.2,5.0639,0.61384,1076.7,1055.1,0.14898,0.14883,29,1
5052.7,5044.4,4.9025,0.77523,3100.8,3079.2,0.17501,0.17486,32,1
4404.8,4396.6,4.9617,0.71601,3036.2,3014.6,0.14226,0.14211,36,1
2107,2098.7,5.0098,0.66796,968.99,947.46,0.12431,0.12417,40,1
1830.2,1822,5.3131,0.36465,968.99,947.46,0.052661,0.052515,40,1
2042.6,2034.3,5.3033,0.37441,775.2,753.66,0.048281,0.048135,128,1
1158.9,1150.7,5.2507,0.42702,753.66,732.13,0.061081,0.060935,69,1
346.68,338.45,5.2141,0.4636,667.53,646,0.051698,0.051552,15,1
4.7539,0,5.0266,0.65113,516.8,495.26,0.022152,0.022006,39,1
62.267,57.513,5.3175,0.36019,1485.8,1464.3,0.0065797,0.0064338,133,1
93.399,88.645,5.695,0,21.533,0,0.0065668,0.006421,73,1
98.672,93.918,5.5967,0.098292,1119.7,1098.2,0.020602,0.020456,24,1
99.792,95.038,5.6265,0.0685,581.4,559.86,0.015111,0.014965,23,1
90.265,85.511,5.6651,0.029886,21.533,0,0.0090964,0.0089505,34,1
80.666,75.912,5.6708,0.02415,21.533,0,0.0074404,0.0072946,27,0
73.933,69.179,5.6523,0.04262,21.533,0,0.0062136,0.0060677,23,0
64.135,59.381,5.6887,0.0062446,6610.7,6589.2,0.0045263,0.0043804,134,0
59.905,55.151,5.6779,0.017031,8031.9,8010.4,0.0045397,0.0043938,91,0
51.14,46.386,5.6764,0.018579,990.53,968.99,0.0024151,0.0022692,86,0
39.648,34.894,5.6617,0.03326,21.533,0,0.0020495,0.0019036,100,0
24.761,20.007,5.5723,0.12269,64.6,43.066,0.0010244,0.00087857,84,0
15.812,11.058,5.4181,0.27684,21.533,0,0.00046127,0.0003154,31,0
12.805,8.0511,5.3945,0.30049,21.533,0,0.00028916,0.00014329,30,0
11.765,7.0108,5.272,0.42296,21.533,0,0.00044633,0.00030046,71,0
22.979,18.226,5.4473,0.24762,21.533,0,0.0014201,0.0012743,85,0
25.503,20.749,5.4917,0.20321,64.6,43.066,0.0020682,0.0019223,73,0
11.365,6.6108,5.2997,0.39529,21.533,0,0.00058046,0.00043459,51,0
10.792,6.038,5.1751,0.51985,21.533,0,0.00071314,0.00056727,71,0
10.812,6.0581,5.2167,0.4783,86.133,64.6,0.00033638,0.00019051,71,0
10.727,5.9734,5.2518,0.44311,21.533,0,0.00024523,9.9363e-05,63,0
78.363,73.609,5.3647,0.33021,1012.1,990.53,0.015211,0.015066,26,0
666.22,661.46,5.3814,0.31355,882.86,861.33,0.095158,0.095013,51,1
1441.3,1436.6,5.1371,0.5578,882.86,861.33,0.16762,0.16747,49,1
1679.7,1675,4.9891,0.70586,904.39,882.86,0.20725,0.2071,48,1
1719.4,1714.7,5.2032,0.49177,925.93,904.39,0.13631,0.13616,44,1
1421.3,1416.6,4.6188,1.0762,947.46,925.93,0.17286,0.17271,42,1
1456.8,1452,4.6305,1.0645,947.46,925.93,0.17794,0.17779,42,1
1741.9,1737.2,4.6722,1.0228,1399.7,1378.1,0.17142,0.17127,43,1
2399.3,2394.6,4.5707,1.1242,1399.7,1378.1,0.19279,0.19264,44,1
3017.8,3013,4.4244,1.2706,3186.9,3165.4,0.179,0.17885,44,1
3279.5,3274.7,4.3731,1.3219,3186.9,3165.4,0.20046,0.20031,44,1
3294.1,3289.4,4.2395,1.4555,3208.4,3186.9,0.24074,0.24059,44,1
3580.6,3575.8,4.2057,1.4893,2756.2,2734.7,0.24683,0.24669,44,1
3809.3,3804.6,4.1828,1.5122,3208.4,3186.9,0.26021,0.26006,44,1
4024.6,4019.8,4.2612,1.4337,3230,3208.4,0.27933,0.27918,43,1
4094.9,4090.1,4.2817,1.4133,3251.5,3230,0.2421,0.24196,43,1
4173.5,4168.8,4.3052,1.3898,3230,3208.4,0.29967,0.29953,43,1
3945.8,3941.1,4.4526,1.2424,3208.4,3186.9,0.3057,0.30556,44,1
3560.1,3555.4,4.4834,1.2115,1378.1,1356.6,0.24902,0.24887,45,1
3004.4,2999.6,4.618,1.0769,1378.1,1356.6,0.20443,0.20428,45,1
2946.8,2942.1,5.0822,0.61272,1356.6,1335.1,0.17765,0.1775,46,1
2605.5,2600.8,5.3314,0.36355,1313.5,1292,0.15058,0.15044,49,1
2459.9,2455.1,5.3923,0.30265,3402.2,3380.7,0.12642,0.12627,156,1
2337.4,2332.6,5.2989,0.39606,2584,2562.5,0.15376,0.15362,51,1
2640.3,2635.6,5.2717,0.42322,1335.1,1313.5,0.14555,0.1454,48,1
2808.2,2803.5,5.1482,0.54677,1356.6,1335.1,0.17227,0.17212,45,1
3146.5,3141.7,5.2035,0.4914,1378.1,1356.6,0.13725,0.1371,44,1
3247.2,3242.4,5.2483,0.44661,1399.7,1378.1,0.13234,0.13219,43,1
2878,2873.2,5.211,0.48398,1464.3,1442.7,0.12931,0.12916,39,1
2928.4,2923.6,4.9396,0.75537,1485.8,1464.3,0.17974,0.17959,37,1
3050.5,3045.8,4.848,0.84692,1507.3,1485.8,0.14852,0.14838,35,1
4591,4586.2,5.1065,0.58841,1507.3,1485.8,0.093882,0.093737,124,1
5644.1,5639.3,5.2231,0.47188,1507.3,1485.8,0.06339,0.063244,37,1
4685.7,4680.9,5.0855,0.60945,1485.8,1464.3,0.089043,0.088897,35,1
3624.7,3619.9,4.919,0.77597,1485.8,1464.3,0.10159,0.10145,129,1
3838.7,3833.9,4.7977,0.89725,1464.3,1442.7,0.13222,0.13207,38,1
4129.7,4125,4.801,0.894,1442.7,1421.2,0.13651,0.13636,40,1
4113.3,4108.5,4.9627,0.73223,1421.2,1399.7,0.13136,0.13122,41,1
3457.4,3452.6,4.8315,0.8635,1399.7,1378.1,0.14089,0.14075,43,1
2121.8,2117.1,5.0839,0.611,1399.7,1378.1,0.097434,0.097289,44,1
2078,2073.3,5.2392,0.45579,925.93,904.39,0.068273,0.068127,42,1
1894.8,1890,5.2898,0.40514,1335.1,1313.5,0.052144,0.051998,145,1
2750.9,2746.2,5.2718,0.42317,1421.2,1399.7,0.045913,0.045767,66,1
2419.2,2414.4,5.0603,0.63465,1378.1,1356.6,0.11372,0.11357,14,1
711.72,706.97,5.2549,0.44008,710.6,689.06,0.064995,0.064849,12,1
223.04,218.28,5.222,0.47297,624.46,602.93,0.041834,0.041689,21,1
53.206,48.452,5.1463,0.5486,452.2,430.66,0.018956,0.01881,43,1
81.758,77.004,5.5615,0.13344,710.6,689.06,0.0049823,0.0048365,139,1
99.228,94.474,5.5985,0.096412,3208.4,3186.9,0.012327,0.012181,137,1
67.756,63.002,5.6409,0.054062,6373.8,6352.3,0.021649,0.021503,9,1
79.838,75.084,5.6348,0.060131,3251.5,3230,0.020578,0.020432,9,1
102.6,97.847,5.6309,0.064014,667.53,646,0.018994,0.018848,81,1
91.949,87.195,5.6886,0.0063602,21.533,0,0.0083099,0.0081641,92,1
75.793,71.039,5.6775,0.017445,21.533,0,0.0067204,0.0065745,16,1
65.442,60.688,5.6864,0.0085706,21.533,0,0.0040721,0.0039263,63,0
58.006,53.252,5.6844,0.010506,43.066,21.533,0.0036037,0.0034578,69,0
45.813,41.059,5.6866,0.0083591,21.533,0,0.0025237,0.0023778,72,0
35.259,30.505,5.7098,0,21.533,0,0.001508,0.0013621,73,0
25.359,20.605,5.6643,0.045485,21.533,0,0.00078359,0.00063772,131,0
13.118,8.3644,5.485,0.22478,21.533,0,0.00034285,0.00019698,19,0
10.402,5.6476,5.282,0.42783,21.533,0,0.00048641,0.00034053,75,0
12.944,8.1903,5.4594,0.2504,21.533,0,0.00045161,0.00030574,15,0
20.547,15.793,5.6457,0.064122,43.066,21.533,0.0013321,0.0011862,23,0
14.259,9.5049,5.4777,0.23213,21.533,0,0.00091516,0.00076929,43,0
9.8774,5.1234,5.4902,0.21956,21.533,0,0.00031393,0.00016806,143,0
8.5818,3.8279,5.331,0.3788,21.533,0,0.00031308,0.00016721,71,0
8.2833,3.5294,5.3654,0.34434,21.533,0,0.00026382,0.00011795,141,0
29.942,25.188,5.2849,0.42489,818.26,796.73,0.030645,0.030499,56,1
380.16,375.4,5.3967,0.31308,839.79,818.26,0.064917,0.064771,53,1
850.59,845.84,5.2496,0.46014,882.86,861.33,0.099907,0.099761,48,1
1137.4,1132.6,5.1293,0.58045,925.93,904.39,0.12706,0.12692,47,1
1024,1019.2,4.4515,1.2583,947.46,925.93,0.12763,0.12748,43,1
1078.6,1073.8,4.3953,1.3145,947.46,925.93,0.13378,0.13364,42,1
989.95,985.2,4.3364,1.3734,947.46,925.93,0.12536,0.12521,42,1
947.61,942.86,4.3475,1.3623,947.46,925.93,0.12598,0.12583,43,1
946.73,941.98,4.4463,1.2635,947.46,925.93,0.13256,0.13241,44,1
1036.8,1032,4.5087,1.2011,925.93,904.39,0.14937,0.14922,44,1
1153.9,1149.2,4.5179,1.1919,925.93,904.39,0.15658,0.15643,44,1
1336.7,1331.9,4.5248,1.1849,925.93,904.39,0.15743,0.15729,44,1
1742.8,1738,4.4997,1.2101,1378.1,1356.6,0.18415,0.184,44,1
2346.7,2341.9,4.4634,1.2464,1378.1,1356.6,0.19674,0.1966,44,1
3221.9,3217.1,4.4269,1.2829,2734.7,2713.2,0.22406,0.22392,44,1
3972.3,3967.5,4.4295,1.2803,2734.7,2713.2,0.25758,0.25743,45,1
4488.6,4483.8,4.4652,1.2446,2713.2,2691.7,0.28028,0.28013,46,1
4556.9,4552.1,4.7083,1.0015,2670.1,2648.6,0.24092,0.24077,47,1
3873.9,3869.1,4.7689,0.94088,2648.6,2627.1,0.25136,0.25122,48,1
2658.9,2654.1,4.9162,0.79357,1335.1,1313.5,0.25078,0.25063,49,1
2249.2,2244.4,5.1125,0.59731,3423.8,3402.2,0.19657,0.19642,51,1
2254.2,2249.5,5.1557,0.55405,2562.5,2540.9,0.14926,0.14912,51,1
2791.6,2786.9,5.033,0.67682,2605.5,2584,0.16262,0.16247,49,1
3776.3,3771.6,5.0531,0.65667,3079.2,3057.7,0.15091,0.15076,48,1
4235.6,4230.9,4.8589,0.8509,3165.4,3143.8,0.1656,0.16545,45,1
5686.9,5682.1,5.0464,0.66337,1464.3,1442.7,0.11842,0.11827,38,1
5411.1,5406.3,4.8192,0.89062,2950,2928.5,0.21601,0.21587,37,1
6260.2,6255.5,4.9019,0.80786,3057.7,3036.2,0.19482,0.19467,34,1
5722.9,5718.2,4.7056,1.0042,3165.4,3143.8,0.22691,0.22676,31,1
4303.6,4298.9,4.9203,0.78952,3230,3208.4,0.16021,0.16006,29,1
2855.9,2851.1,4.9605,0.74924,1636.5,1615,0.094701,0.094555,28,1
3932.9,3928.1,5.0308,0.67897,1615,1593.5,0.13431,0.13417,30,1
4685.2,4680.4,4.7277,0.9821,3143.8,3122.3,0.20757,0.20742,31,1
4810.5,4805.8,4.7847,0.92511,3079.2,3057.7,0.1817,0.18156,33,1
3762.3,3757.6,4.8004,0.9094,1485.8,1464.3,0.15049,0.15034,38,1
2828.2,2823.4,4.9624,0.74734,1421.2,1399.7,0.12674,0.1266,41,1
1940,1935.3,4.9474,0.76236,925.93,904.39,0.11117,0.11103,46,1
1665.9,1661.1,5.2632,0.44655,904.39,882.86,0.068116,0.06797,47,1
1241,1236.2,5.2853,0.4245,732.13,710.6,0.045797,0.045651,136,1
406.03,401.27,5.2162,0.49359,667.53,646,0.057488,0.057342,14,1
0.60455,0,4.975,0.73481,495.26,473.73,0.027517,0.027371,36,1
65.277,64.673,5.3176,0.39216,667.53,646,0.0060958,0.00595,94,1
89.821,89.216,5.6601,0.049655,732.13,710.6,0.0079843,0.0078385,73,1
90.893,90.288,5.6279,0.081845,3230,3208.4,0.019114,0.018968,31,1
73.695,73.09,5.5995,0.11027,990.53,968.99,0.021791,0.021646,79,1
90.938,90.334,5.6032,0.10657,2993.1,2971.6,0.017525,0.017379,36,1
100.99,100.39,5.6167,0.09311,710.6,689.06,0.011622,0.011476,68,0
87.91,87.305,5.6514,0.058428,6847.6,6826,0.006955,0.0068091,127,0
70.188,69.584,5.6353,0.074457,1055.1,1033.6,0.005604,0.0054581,76,0
62.445,61.841,5.6478,0.061973,21.533,0,0.0059993,0.0058534,31,0
49.064,48.46,5.6204,0.089344,21.533,0,0.0032604,0.0031145,34,0
35.663,35.059,5.6135,0.096256,21.533,0,0.0015547,0.0014089,139,0
25.306,24.701,5.58,0.12983,21.533,0,0.0016523,0.0015064,33,0
15.434,14.83,5.4171,0.29264,21.533,0,0.00074264,0.00059677,70,0
11.838,11.233,5.3358,0.37393,64.6,43.066,0.00029883,0.00015296,31,0
14.885,14.281,5.6363,0.073476,21.533,0,0.00041804,0.00027217,25,0
20.998,20.393,5.6067,0.10306,21.533,0,0.0014042,0.0012583,3,0
10.196,9.5919,5.3924,0.31741,21.533,0,0.00021734,7.1474e-05,103,0
9.1657,8.5611,5.3606,0.34919,21.533,0,0.00029434,0.00014847,78,0
8.8928,8.2883,5.2571,0.45273,64.6,43.066,0.00025355,0.00010768,76,1
69.258,68.654,5.3969,0.3129,21.533,0,0.0093762,0.0092303,47,1
321.81,321.2,5.3326,0.37715,1098.2,1076.7,0.034409,0.034263,68,1
681.4,680.8,5.3684,0.34143,861.33,839.79,0.057609,0.057463,52,1
1100.2,1099.5,5.3843,0.32548,925.93,904.39,0.04646,0.046314,142,1
1209.3,1208.7,5.2092,0.50058,925.93,904.39,0.09756,0.097414,45,1
1157.5,1156.9,4.7174,0.99237,925.93,904.39,0.15959,0.15945,44,1
1087.2,1086.6,4.5497,1.1601,925.93,904.39,0.16626,0.16612,44,1
1124.4,1123.8,4.6158,1.094,925.93,904.39,0.16274,0.1626,45,1
1186.6,1185.9,4.6247,1.0851,1356.6,1335.1,0.18658,0.18643,46,1
1364,1363.4,4.6429,1.0669,1335.1,1313.5,0.18199,0.18184,47,1
1630.9,1630.3,4.6985,1.0113,1335.1,1313.5,0.1676,0.16745,48,1
2024.6,2024,4.5707,1.1391,1313.5,1292,0.20348,0.20333,49,1
2547.6,2547,4.374,1.3357,1313.5,1292,0.2077,0.20755,49,1
3100.9,3100.3,4.3779,1.3319,3057.7,3036.2,0.20169,0.20154,49,1
3784.5,3783.9,4.3591,1.3507,2648.6,2627.1,0.24939,0.24924,48,1
4041.9,4041.3,4.3645,1.3453,2670.1,2648.6,0.25519,0.25504,47,1
4438.8,4438.2,4.3156,1.3942,2670.1,2648.6,0.27521,0.27507,47,1
4370.2,4369.6,4.4031,1.3067,2648.6,2627.1,0.25609,0.25595,48,1
3477.2,3476.6,4.4931,1.2167,2648.6,2627.1,0.26027,0.26013,48,1
2973.7,2973.1,4.585,1.1248,1335.1,1313.5,0.23706,0.23691,48,1
2429.2,2428.6,4.9259,0.78391,1335.1,1313.5,0.21115,0.211,47,1
2347.3,2346.7,4.7663,0.94351,1356.6,1335.1,0.17895,0.17881,46,1
2247.5,2246.9,4.9156,0.79414,1356.6,1335.1,0.19041,0.19026,46,1
2701.2,2700.6,4.7887,0.92105,1378.1,1356.6,0.18571,0.18556,45,1
3159.2,3158.6,5.0118,0.69795,2691.7,2670.1,0.18637,0.18622,46,1
3555.7,3555.1,5.3554,0.3544,2670.1,2648.6,0.089395,0.089249,46,1
4349.9,4349.3,5.2243,0.48549,2756.2,2734.7,0.14811,0.14797,42,1
5034.2,5033.6,5.1706,0.53915,1464.3,1442.7,0.20335,0.2032,39,1
4487.6,4487,4.9187,0.79108,1550.4,1528.9,0.17672,0.17657,34,1
3393.1,3392.5,4.5693,1.1404,3143.8,3122.3,0.20137,0.20123,32,1
3345.8,3345.2,4.6575,1.0523,3165.4,3143.8,0.18653,0.18638,31,1
2761.1,2760.5,4.5467,1.1631,3230,3208.4,0.13978,0.13964,112,1
2806.4,2805.8,4.7302,0.97955,1615,1593.5,0.12256,0.12241,30,1
2991.2,2990.5,4.9539,0.75585,1593.5,1571.9,0.099694,0.099548,31,1
2911.6,2911,4.6926,1.0171,1593.5,1571.9,0.17273,0.17258,31,1
3086.7,3086.1,4.831,0.8788,2584,2562.5,0.15006,0.14991,33,1
3672.4,3671.8,4.8314,0.87834,2540.9,2519.4,0.15531,0.15516,35,1
3754.8,3754.2,4.8907,0.81908,1442.7,1421.2,0.14461,0.14446,39,1
2896,2895.4,4.8367,0.87312,1421.2,1399.7,0.12954,0.12939,43,1
2324.2,2323.6,4.9078,0.80202,1378.1,1356.6,0.1276,0.12746,44,1
1689.3,1688.7,4.9119,0.79787,1335.1,1313.5,0.11036,0.11022,48,1
1540.1,1539.5,5.1013,0.60851,861.33,839.79,0.087538,0.087392,50,1
1718.9,1718.3,5.284,0.42574,710.6,689.06,0.043552,0.043406,14,1
708.64,708.03,5.3355,0.37429,689.06,667.53,0.047725,0.047579,9,1
155.45,154.84,4.9176,0.79222,581.4,559.86,0.031697,0.031551,29,1
60.998,60.393,5.1114,0.59836,430.66,409.13,0.010401,0.010255,48,1
72.763,72.159,5.5906,0.11921,710.6,689.06,0.0056632,0.0055174,133,1
97.644,97.04,5.6195,0.090268,4371.2,4349.7,0.016374,0.016228,8,1
51.387,50.783,5.6056,0.10416,646,624.46,0.021098,0.020952,72,1
84.506,83.901,5.648,0.061801,947.46,925.93,0.018544,0.018398,27,1
103.38,102.78,5.6395,0.070325,21.533,0,0.012377,0.012231,12,0
83.961,83.356,5.6266,0.083215,21.533,0,0.0085367,0.0083908,71,0
68.259,67.654,5.6532,0.056609,64.6,43.066,0.0054609,0.005315,78,0
61.871,61.267,5.6703,0.039449,1076.7,1055.1,0.0036628,0.0035169,68,0
51.998,51.394,5.66,0.049799,21.533,0,0.0031688,0.0030229,112,0
42.592,41.987,5.6733,0.03653,21.533,0,0.0029496,0.0028037,17,0
36.733,36.129,5.6659,0.043865,21.533,0,0.0015624,0.0014165,73,0
23.702,23.097,5.5938,0.11593,21.533,0,0.0011067,0.0009608,64,0
14.452,13.848,5.3709,0.3389,21.533,0,0.0006605,0.00051463,40,0
12.04,11.436,5.4605,0.24927,64.6,43.066,0.00037827,0.0002324,18,0
29.795,29.191,5.6933,0.016456,21.533,0,0.0013185,0.0011727,81,0
42.362,41.758,5.464,0.24578,21.533,0,0.0045019,0.004356,33,0
29.431,28.826,5.3593,0.35045,21.533,0,0.0022325,0.0020866,77,0
14.547,13.943,5.5408,0.16902,21.533,0,0.00042967,0.0002838,118,0
76.682,76.077,5.3609,0.34891,968.99,947.46,0.015934,0.015788,42,0
569.4,568.8,5.3992,0.31056,1076.7,1055.1,0.041927,0.041781,50,1
1375.6,1375,5.4715,0.23824,904.39,882.86,0.042699,0.042553,131,1
1922.5,1921.9,5.1033,0.60651,925.93,904.39,0.17721,0.17706,45,1
1695.3,1694.7,5.072,0.63779,947.46,925.93,0.1617,0.16156,43,1
1305.8,1305.2,4.6295,1.0803,947.46,925.93,0.16568,0.16553,42,1
1276.6,1276,4.6518,1.058,947.46,925.93,0.14379,0.14364,42,1
1299.5,1298.9,4.6987,1.011,947.46,925.93,0.1619,0.16176,42,1
1427.9,1427.3,4.8875,0.82227,1378.1,1356.6,0.16465,0.1645,44,1
1832.4,1831.8,4.8144,0.89533,1356.6,1335.1,0.18532,0.18517,47,1
2267.8,2267.2,4.7795,0.93027,3079.2,3057.7,0.20621,0.20607,48,1
2714.8,2714.2,4.6426,1.0671,3036.2,3014.6,0.2078,0.20766,50,1
3055.1,3054.5,4.4828,1.227,3014.6,2993.1,0.22359,0.22344,50,1
3037.3,3036.7,4.678,1.0318,1292,1270.5,0.22498,0.22483,51,1
3275.4,3274.8,4.648,1.0618,3380.7,3359.2,0.26595,0.26581,52,1
3231.7,3231.1,4.9799,0.7299,3337.6,3316.1,0.22774,0.22759,54,1
2042.8,2042.2,5.3594,0.35033,3230,3208.4,0.1478,0.14765,57,1
1832.9,1832.3,5.4895,0.22031,2713.2,2691.7,0.11703,0.11688,61,1
1555.5,1554.9,5.2642,0.4456,2627.1,2605.5,0.15827,0.15812,65,1
1537.2,1536.6,5.158,0.55177,2605.5,2584,0.1559,0.15575,67,1
1542.3,1541.7,5.2641,0.4457,3337.6,3316.1,0.12302,0.12287,67,1
1661.7,1661.1,5.0987,0.61106,3380.7,3359.2,0.15542,0.15528,65,1
2219.3,2218.7,5.0725,0.63733,3402.2,3380.7,0.16752,0.16738,65,1
2458.5,2457.9,5.0184,0.69134,3423.8,3402.2,0.18559,0.18545,64,1
2414.2,2413.6,5.0202,0.68957,3445.3,3423.8,0.19688,0.19674,63,1
2534.4,2533.8,5.2812,0.42861,3466.8,3445.3,0.12089,0.12074,63,1
3280.8,3280.2,5.3296,0.38021,1550.4,1528.9,0.062953,0.062808,150,1
2651.9,2651.3,5.362,0.34777,1550.4,1528.9,0.052388,0.052242,61,1
2765.2,2764.6,5.2989,0.41091,1270.5,1248.9,0.074534,0.074388,10,1
3984.7,3984.1,5.1999,0.50985,2820.8,2799.3,0.065684,0.065538,44,1
4597.1,4596.5,4.9479,0.76188,2907,2885.4,0.11011,0.10996,39,1
4295.5,4294.9,4.8939,0.81592,2907,2885.4,0.1052,0.10506,39,1
4078.1,4077.5,4.7505,0.95933,2928.5,2907,0.1489,0.14876,129,1
